window_index,mode1_similarity,mode2_similarity,mode1_rotation_deg,mode2_rotation_deg
198,0.9916972637938376,0.9127259973435815,7.388379499594382,24.115175004942625
199,0.9856642485569896,0.9363617975261397,9.713328097882025,20.550721685984314
200,0.9849956410417599,0.8596529111914574,9.937814337430424,30.72236590921826
201,0.9818962310653631,0.817157445188454,10.91891567391118,35.19875285820589
202,0.9625562536157005,0.9470732961033638,15.728663161964588,18.724464146268506
203,0.9733427083921765,0.9485773004782272,13.259133736692513,18.454144364263797
204,0.9683815839511863,0.9587617991592973,14.446368390102169,16.51168362729021
205,0.9538278619897912,0.9412195746515415,17.478854856004983,19.742612920382367
206,0.9894178582990285,0.9900027643340398,8.342729111061026,8.10849161959829
207,0.9861141840755102,0.9788283506833099,9.559323541523662,11.810932710542989
208,0.987124493990388,0.008583510997217525,9.204217382578735,89.50819500723762
209,0.9901490416427678,0.9757952174626466,8.04885373755939,12.631884224019881
210,0.9949519348201169,0.9790841855477262,5.759475988680703,11.739102874618721
211,0.9990636105273109,0.9618657753715472,2.479703679113363,15.873948448858405
212,0.9974586193568615,0.99312421902743,4.085681495311955,6.722763047306428
213,0.1172722073004844,0.1178632113802437,83.26530009008772,83.23120157242938
214,0.9927319977358398,0.9939778706573147,6.912076660477879,6.2911618596619725
215,0.991386745923914,0.98061572037569,7.525467367819323,11.299689510860846
216,0.9853404938186248,0.9885512292564053,9.822663752255282,8.67825239765119
217,0.9871708387105778,0.9834681262124088,9.18760174517065,10.43275000928922
218,0.9944932338967205,0.688678265411231,6.01568993571879,46.474427020722835
219,0.9911175395550819,0.9157623177776804,7.642338380480667,23.685780727190988
220,0.9875966908329167,0.8816897364588833,9.03350584276368,28.153128073968528
221,0.9907486350974186,0.9776208055190161,7.799664521271179,12.14431795656547
222,0.978047284060777,0.9702370047632181,12.027613711250096,14.013900596890165
223,0.9758591168971777,0.977941826961992,12.615131652106108,12.056575217326182
224,0.9853745366740148,0.9838391836949949,9.811223860028703,10.314683281379201
225,0.9688516605880395,0.9759773914059813,14.338009662465176,12.58406563055219
226,0.9794273044050976,0.9878695888682629,11.642080694655899,8.933371284777296
227,0.9788511201362499,0.07324829923002367,11.804557281944998,85.79941963336563
228,0.9836585537666446,0.9850971798572246,10.372323930699103,9.904046963485051
229,0.9922828684957727,0.991280821466763,7.122710106990295,7.57166653087098
230,0.9625992140306402,0.9529804788848998,15.719580510644565,17.639784953241442
231,0.9495346823579656,0.9319824203614868,18.280062377868727,21.254022712896063
232,0.9797004502046832,0.9621947558084394,11.564270669444802,15.804889163376286
233,0.9756541127582129,0.9676843758808892,12.668800574023159,14.605634789874893
234,0.9652934774876109,0.9442371217055874,15.139353199605411,19.224245416695368
235,0.9398478211669345,0.9344037812779586,19.97398434737164,20.86796580667582
236,0.926569687640518,0.9178337713146695,22.093746560261724,23.388579178217554
237,0.9775423612649636,0.9698957251937659,12.16566384634661,14.094422589161494
238,0.97689046082326,0.9666619676468342,12.341649296755627,14.836163084001797
239,0.9780177321483219,0.9739025595300922,12.03573642780293,13.118544042317568
240,0.9567973128016568,0.9397303506357926,16.903206678365088,19.99367847506368
241,0.9732756043858677,0.9303423119629209,13.275886731396161,21.51176184073887
242,0.9968612237439859,0.9713437845271513,4.540790561803503,13.749586650615706
243,0.9968358783623783,0.9821861990158504,4.559096611711851,10.830855136216718
244,0.9961994126513698,0.9798202123991487,4.9968997117134,11.529991140848082
245,0.9898720389142954,0.9790119212920366,8.161422629868365,11.759436085638095
246,0.9823231734330744,0.9711068479807575,10.789010352303942,13.806587612457399
247,0.9860962954405696,0.9838588864972291,9.565493371538322,10.30837665499089
248,0.9694567297009378,0.9344564076665641,14.197341805994872,20.859499433437875
249,0.9735116941438529,0.9553427093044013,13.216852852562745,17.187527837853484
250,0.9764753498425053,0.9728309650761688,12.452435429182206,13.386373895397647
251,0.9667952221171779,0.9518497485129673,14.806316347750597,17.852338636644124
252,0.9813118044635039,0.9601402662936794,11.094302228209045,16.231477635001927
253,0.9811595592713066,0.9529037123476861,11.139543274765659,17.654293825064958
254,0.9660555690040633,0.9107581438639183,14.971251431885932,24.38966747141287
255,0.9741841439560945,0.9527264468414904,13.047270195730453,17.68775297343484
256,0.9737142075925728,0.8631533762745434,13.166007543868988,30.32749081086233
257,0.9762700614005683,0.4378269454451899,12.506866481124767,64.03468629951578
258,0.9701574181145078,0.6971499889665771,14.032718864702177,45.80120789552845
259,0.9364693901401371,0.9314224159399822,20.53315335382436,21.34235962318277
260,0.9716287122578906,0.8811645832574138,13.680731784686614,28.21683293755561
261,0.9788926369576978,0.990616352133848,11.792923859473087,7.855316220253096
262,0.9909731160307917,0.9915801419102679,7.7043108312181605,7.440381641087058
263,0.9979467174247889,0.9874427508027709,3.672284586449818,9.089508467551283
264,0.988868372518673,0.9060914037982549,8.556982703166149,25.029319717148443
265,0.990201811532701,0.9315943677517724,8.027231199005652,21.315272524444847
266,0.9983834181074265,0.9931866701761033,3.2583295614542696,6.692127828685297
267,0.9984739213366531,0.9943373430840962,3.165784413236884,6.100324066878712
268,0.9974964151142854,0.9557983855613627,4.05517349963223,17.098953438818388
269,0.9950992849054566,0.9576405020462616,5.674725784241052,16.73624867152672
270,0.9985123288524582,0.9832238539849488,3.125683179535697,10.50975891962349
271,0.9933899220992269,0.9777613122121082,6.591442019668481,12.105991252312553
272,0.9784863825341229,0.9801199348486591,11.906278704301565,11.443757656434935
