01,07,11,13,17,19,23,29,window_start,window_stop,gap_23_29,gap_29_01,reset_pressure,boundary_pressure,z_29,z_gap_29_01,z_reset_pressure,sparse_event,state
56,54,56,50,47,46,48,43,63680,64080,5,13,0.13131313131313133,0.054945054945054944,-1.6353338284164394,2.068366030498743,2.079177850460541,1,01-leading
55,52,55,50,49,48,50,41,63720,64120,9,14,0.14583333333333334,0.0989010989010989,-2.100265113197597,2.3277323427842562,2.4526527451351505,1,01-leading
51,53,55,49,47,50,54,41,63800,64200,13,10,0.10869565217391304,0.1368421052631579,-2.100265113197597,1.2902670936422032,1.497432456865308,1,01-leading
46,51,49,52,41,48,53,60,65000,65400,7,14,0.1320754716981132,0.061946902654867256,2.316582092223401,2.3277323427842562,2.098786048376189,1,29-leading
48,49,47,53,47,48,49,59,65080,65480,10,11,0.102803738317757,0.09259259259259259,2.084116449832822,1.5496334059277164,1.3458862246711412,1,29-leading
52,50,43,50,49,46,49,61,65160,65560,12,9,0.07964601769911504,0.10909090909090909,2.5490477346139797,1.03090078135669,0.7502452510181445,1,29-leading
53,42,48,55,54,46,61,41,67360,67760,20,12,0.1276595744680851,0.19607843137254902,-2.100265113197597,1.8089997182132298,1.9852045189605463,1,01-leading
52,41,50,52,56,46,62,41,67400,67800,21,11,0.11827956989247312,0.20388349514563106,-2.100265113197597,1.5496334059277164,1.7439409183542995,1,01-leading
63,46,43,42,58,49,52,47,70240,70640,5,16,0.14545454545454545,0.050505050505050504,-0.705471258854124,2.8464649673552826,2.4429099217958123,1,01-leading
64,46,39,41,61,50,51,48,70280,70680,3,16,0.14285714285714285,0.030303030303030304,-0.47300561646354516,2.8464649673552826,2.3761019903260685,1,01-leading
64,54,41,40,56,47,49,49,70400,70800,0,15,0.13274336283185842,0.0,-0.24053997407296634,2.5870986550697697,2.115964912036801,1,01-leading
45,43,59,55,42,50,48,58,72400,72800,10,13,0.1262135922330097,0.09433962264150944,1.8516508074422433,2.068366030498743,1.9480123323646037,1,29-leading
47,47,43,53,55,47,49,59,73320,73720,10,12,0.11320754716981132,0.09259259259259259,2.084116449832822,1.8089997182132298,1.613483149963899,1,29-leading
52,45,52,51,47,48,46,59,74000,74400,13,7,0.06306306306306306,0.12380952380952381,2.084116449832822,0.5121681567856634,0.3237141857150204,1,29-leading
