window_index,window_center,spectral_entropy,mode_1_variance,mode_2_variance,mode_3_variance,mode_4_variance
275,84000.5,1.4686729660525255,0.4502471163452764,0.2668555412883042,0.13813950456681853,0.04844691673342293
276,84300.5,1.424583291012901,0.4977018980876674,0.24195797345511127,0.11556800045113125,0.051660897953306785
277,84600.5,1.3510280291340886,0.5515488079470766,0.23040542786952636,0.06957231036198509,0.050638971556958304
278,84900.5,1.296981330100366,0.5769380999958226,0.22725868624065027,0.060729632827035994,0.045388127001871316
279,85200.5,1.3239527052830953,0.5643048619052814,0.23129402468401328,0.06690465456297619,0.04484560314992284
280,85500.5,1.3762341804436038,0.5512933963807997,0.21027989398777613,0.09942136478614978,0.04322350868552753
281,85800.5,1.3839103205034755,0.5225328834534126,0.2366675627487715,0.11180817507556015,0.04115972079551234
282,86100.5,1.347758490791565,0.4879131332186039,0.30739810722991856,0.09176711040556967,0.03811837603379197
283,86400.5,1.370790493283495,0.45597961968686884,0.32929339818094644,0.0963633307120765,0.047973920975912326
284,86700.5,1.34953952427939,0.4440623230669001,0.34926366285887694,0.0965166213915706,0.04908745217190456
285,87000.5,1.3318273235912015,0.4773341540707475,0.3195200968816726,0.09236452508335462,0.05094711368712713
286,87300.5,1.2950844469118659,0.5101451267786673,0.30006555377898736,0.08744289896887887,0.04335374856738415
