window_start,window_center,graph_mode_0_score,graph_mode_1_score,graph_mode_2_score,graph_mode_3_score
78301,79800.5,-2.2444519724628007,2.8627829123915163,0.7260700945015314,2.1342844810063286
78601,80100.5,-2.9515587536493486,-1.314542668276939,-0.13972965015667668,3.514952901364122
78901,80400.5,-2.5980053630560747,-1.7496946693213147,-4.1921060356328415,7.265942997934143
79201,80700.5,-0.12313162890315824,-0.7531136936421978,-0.9583596526950879,6.45297707389136
79501,81000.5,0.23042176169011616,-2.314728222495628,-0.5946707401572763,3.4612380818847024
79801,81300.5,1.6446353240632114,-1.6873318128556223,0.7116309139658118,3.8295161135959215
80101,81600.5,-0.4766850194964319,-4.3540160613983225,1.4032166273225186,3.1099299721270075
80401,81900.5,-2.244451972462801,-2.7140271447534863,2.85650885377395,4.224957673482657
80701,82200.5,-2.2444519724628016,-2.078858451560889,0.6819171752040054,3.6988457016190925
81001,82500.5,-3.658665534835896,-1.7392706824073036,1.6620862320689234,-0.1911834942041558
81301,82800.5,-5.426432487802265,0.3955537197594004,0.61939269964966,0.8566903132011537
81601,83100.5,-3.6586655348358956,1.3683486042062203,4.437937108680766,2.166066067138462
81901,83400.5,-4.719325706615718,4.092116517321434,8.311683396313013,0.3632499033460753
82201,83700.5,-6.133539268988813,4.214337837433468,5.790804989021523,0.48005698579915324
82501,84000.5,-6.840646050175362,6.189006245977197,4.155430643022731,2.0176535721643374
82801,84300.5,-7.547752831361908,5.124669748470823,4.766824301326085,-1.5277924723459724
83101,84600.5,-7.901306221955183,6.02600627760716,4.134169755671676,1.0463915826673948
83401,84900.5,-4.365772316022444,4.729683164924804,2.4496479893671634,0.34712504914112186
83701,85200.5,-5.77998587839554,0.09266505663406892,4.3006569918395705,0.47101679797579765
84001,85500.5,-5.426432487802266,-2.559596581667587,1.9061805930788798,2.135428505285096
84301,85800.5,-5.072879097208992,-1.8259392539507873,0.8421225697953619,0.9331824492086654
84601,86100.5,-5.426432487802266,0.08324497851204031,-0.9770203936124425,-1.6034449851094816
84901,86400.5,-3.6586655348358974,-2.1837513409242875,-0.1720275976964228,-3.396902463097989
85201,86700.5,-5.426432487802267,1.085372585658574,-0.485977987575371,-1.5060459517939195
85501,87000.5,-6.840646050175362,1.5971784686343948,0.5166296054480571,-1.6914080113825385
85801,87300.5,-8.254859612548458,3.8036806727570114,1.681767865442191,0.22561605048922895
86101,87600.5,-5.072879097208993,6.2196522677402655,2.7684782739436975,-2.6693741676771228
86401,87900.5,-7.547752831361909,2.975569777785435,2.149672036085998,-4.270444879597287
86701,88200.5,-4.71932570661572,7.725511471757327,4.769989510444221,-2.8585292358560537
87001,88500.5,-4.365772316022446,7.9752999814350085,3.991928543749159,-0.004502311876286855
87301,88800.5,-2.5980053630560755,5.230608410685273,4.891356149282856,-0.6897003407616694
87601,89100.5,-4.0122189254291705,2.234368547878162,5.443179124357988,1.7045609907497015
87901,89400.5,-6.133539268988814,1.2420209212666355,4.564868404043734,2.3728763413783676
88201,89700.5,-3.3051121442426226,0.02747603581508894,5.39504873099033,2.7627824026209375
88501,90000.5,-1.5373451912762537,-4.081353544690456,6.471737827924207,1.909024273473894
88801,90300.5,-2.244451972462801,-3.832741266826429,5.71609207709977,0.345671155810099
89101,90600.5,-4.01221892542917,-7.439259682944451,4.84313815643955,-1.2450780574155995
89401,90900.5,-2.244451972462801,-3.4575505433301386,4.720800147212889,0.18746075161061582
89701,91200.5,-2.951558753649349,-1.067521216526061,3.3110536517513403,0.5974950301993057
